,Device Type,Device Id,X,Y,Z,Yaw,Pitch,Roll
5778,hmd,1,1.0791327953338623,0.7873190641403198,-1.5948342084884644,177.50672021543403,-143.79454301325836,-172.11050466950417
5779,controller,1,1.9240810871124268,1.461971402168274,-2.7742528915405273,-121.37196935638416,122.27166327161025,-142.90988526456616
5780,controller,2,0.911075234413147,0.8061141967773438,-1.485360026359558,24.30479845909685,-81.89093382612717,37.234165165166644
5781,hmd,1,1.0791600942611694,0.7873561382293701,-1.5946651697158813,177.50168854979654,-143.79642837116134,-172.11763903001793
5782,controller,1,1.9238799810409546,1.4618151187896729,-2.7749600410461426,-121.32122359600861,122.2496502957452,-142.9118319313514
5783,controller,2,0.9152592420578003,0.8042694330215454,-1.4848304986953735,24.982282367184485,-82.02279744895225,37.854842183279025
5784,hmd,1,1.079221487045288,0.7874363660812378,-1.5945943593978882,177.4976064406707,-143.7964139564932,-172.12285061206316
5785,controller,1,1.9241406917572021,1.462233066558838,-2.774169921875,-121.27460268485537,122.24940792784136,-142.94320685644598
5786,controller,2,0.9129176139831543,0.8054914474487305,-1.4847873449325562,25.14566621065059,-82.0038491805096,38.110972615040204
5787,hmd,1,1.0792126655578613,0.7874066829681396,-1.5946286916732788,177.49785635638912,-143.79694634678174,-172.11868864020786
5788,controller,1,1.924052119255066,1.4623900651931763,-2.774387836456299,-121.23931472258958,122.24192994171395,-142.91292462831203
5789,controller,2,0.9102919101715088,0.8066047430038452,-1.4848302602767944,24.996292357182494,-81.97729794279189,37.950806152374604
5790,hmd,1,1.079189658164978,0.787366509437561,-1.5946556329727173,177.49863726523964,-143.7955462648154,-172.11964963828063
5791,controller,1,1.9242355823516846,1.4623522758483887,-2.7740840911865234,-121.18669628944275,122.22657249074413,-142.95188468198822
5792,controller,2,0.9122433662414551,0.8056808710098267,-1.4849683046340942,24.851605468414533,-81.9567973306271,37.752050399011225
5793,hmd,1,1.079176425933838,0.787367582321167,-1.5946542024612427,177.49957464748135,-143.7959875168746,-172.11976124584385
5794,controller,1,1.923952341079712,1.4624561071395874,-2.774130344390869,-121.12201858445309,122.19000494318385,-142.9468690770682
5795,controller,2,0.9096777439117432,0.8067420721054077,-1.4850507974624634,24.709282395927485,-81.93034211715619,37.59342276205939
5796,hmd,1,1.0791836977005005,0.7873804569244385,-1.594664216041565,177.50015104109923,-143.79617800975683,-172.11812917033922
5797,controller,1,1.9236549139022827,1.4628322124481201,-2.774015426635742,-121.11233486237418,122.19011091120906,-142.97851270187223
5798,controller,2,0.9132593870162964,0.8052889108657837,-1.485028862953186,24.88064624519947,-81.95732654203373,37.77669940166309
5799,hmd,1,1.0791879892349243,0.7873642444610596,-1.5946613550186157,177.50050300949326,-143.797557850531,-172.11680049701403
5800,controller,1,1.9238121509552002,1.4630944728851318,-2.7739367485046387,-121.17029111934278,122.23574573020741,-142.95263244939926
5801,controller,2,0.9109172821044922,0.8062765598297119,-1.4851411581039429,24.732522396859892,-81.93051757980528,37.613735221055045
5802,hmd,1,1.0791404247283936,0.7872711420059204,-1.5947819948196411,177.5028288902362,-143.79431456526348,-172.11209816911293
5803,controller,1,1.9240885972976685,1.4631997346878052,-2.7737417221069336,-121.22383926861293,122.27148650157648,-142.91469310419987
5804,controller,2,0.9133303165435791,0.8051556348800659,-1.4852219820022583,24.826319499556977,-81.94658391462747,37.66690033790199
5805,hmd,1,1.0791492462158203,0.7872496843338013,-1.59479820728302,177.5025501866445,-143.7947685223551,-172.1129366038859
5806,controller,1,1.9239729642868042,1.462989091873169,-2.773682117462158,-121.22162197182885,122.28005427408321,-142.93875892383332
5807,controller,2,0.9112040996551514,0.806044340133667,-1.4853578805923462,24.697904831896405,-81.92454608699656,37.525485548168575
5808,hmd,1,1.0791549682617188,0.7872415781021118,-1.594753384590149,177.50068213893692,-143.7976254510132,-172.11377984761978
5809,controller,1,1.9240901470184326,1.4626364707946777,-2.773618698120117,-121.24869702178802,122.35387204244552,-142.89903726708138
5810,controller,2,0.9138796329498291,0.8048774003982544,-1.4851628541946411,25.198932850696288,-82.02897131788261,37.97422746977061
5811,hmd,1,1.0792113542556763,0.7872927188873291,-1.594697117805481,177.49894200098154,-143.795937199666,-172.117046540701
5812,controller,1,1.9243427515029907,1.4621877670288086,-2.7738261222839355,-121.28022651589133,122.40013311193601,-142.899364068053
5813,controller,2,0.9118547439575195,0.8059138059616089,-1.4852083921432495,25.227190217424607,-82.00982685710602,38.10520539840322
5814,hmd,1,1.0791912078857422,0.7872886657714844,-1.5947712659835815,177.50287613805745,-143.79757689673716,-172.1110504268122
5815,controller,1,1.9238656759262085,1.4620647430419922,-2.774028778076172,-121.37492754161997,122.47220537266537,-142.85872818069063
5816,controller,2,0.9143538475036621,0.8048813343048096,-1.4852160215377808,25.234860051139428,-82.0399862924461,38.06435324602772
5817,hmd,1,1.079193353652954,0.7872875928878784,-1.594772458076477,177.50343151144324,-143.7965549024915,-172.11108337724806
5818,controller,1,1.9238101243972778,1.4620789289474487,-2.774061679840088,-121.40198902843028,122.49532376027963,-142.86752468208573
5819,controller,2,0.9139394760131836,0.8050590753555298,-1.4852439165115356,25.198050105056968,-82.03579382913048,38.023995603217976
5820,hmd,1,1.0792032480239868,0.7873380184173584,-1.5947173833847046,177.5006741827419,-143.79554291210857,-172.11564891605562
5821,controller,1,1.9241031408309937,1.4616080522537231,-2.7744503021240234,-121.46863500250511,122.56645723275754,-142.88213176290762
5822,controller,2,0.9120429754257202,0.8059414625167847,-1.4852968454360962,25.23960110063177,-82.01933301358451,38.12458871520348
5823,hmd,1,1.0792005062103271,0.7873197793960571,-1.5947355031967163,177.50107090188513,-143.79852415655162,-172.1122932644362
5824,controller,1,1.9236791133880615,1.461637020111084,-2.7745938301086426,-121.49550924632099,122.63129605215254,-142.8531260332742
5825,controller,2,0.9148054122924805,0.8047822713851929,-1.4851540327072144,25.47093463968454,-82.07300082377697,38.31136126607085
5826,hmd,1,1.079176425933838,0.7873209714889526,-1.5947190523147583,177.50410327922853,-143.79612886117735,-172.11364174474537
5827,controller,1,1.9237967729568481,1.4615639448165894,-2.773970603942871,-121.42580078057009,122.6280011670762,-142.90135028798088
5828,controller,2,0.9129325151443481,0.8054999113082886,-1.4852386713027954,25.48476807887965,-82.05324979462411,38.34518391842292
5829,hmd,1,1.0791882276535034,0.787317156791687,-1.594671607017517,177.50182824197657,-143.79736400370146,-172.11448923506322
5830,controller,1,1.9244556427001953,1.460900902748108,-2.773861885070801,-121.37729165600915,122.63373635690392,-142.9336871279168
